year,period,is_month,region,metric,mwh
2022,Qtr2,no,Ireland Wind,ROCOF / Inertia,0.0
2022,Qtr2,no,Ireland Wind,SNSP Issue,3542.19
2022,Qtr2,no,Ireland Wind,Other Reductions,201.212
2022,Qtr2,no,Northern Ireland Wind,Availability,687310.429
2022,Qtr2,no,Northern Ireland Wind,Generation,623866.508
2022,Qtr2,no,Northern Ireland Wind,Dispatch Down,59225.351
2022,Qtr2,no,Northern Ireland Wind,Constraints,47619.337
2022,Qtr2,no,Northern Ireland Wind,Transmission Constraints,47619.337
2022,Qtr2,no,Northern Ireland Wind,TSO Testing,0.0
2022,Qtr2,no,Northern Ireland Wind,Curtailments,11606.142
2022,Qtr2,no,Northern Ireland Wind,High Freq / Min Gen,10802.476
2022,Qtr2,no,Northern Ireland Wind,ROCOF / Inertia,0.0
2022,Qtr2,no,Northern Ireland Wind,SNSP Issue,803.675
2022,Qtr2,no,Northern Ireland Wind,Other Reductions,1271.681
2022,Jul,yes,All Island Wind,Availability,670540.342
2022,Jul,yes,All Island Wind,Generation,635022.64
2022,Jul,yes,All Island Wind,Dispatch Down,33301.145
2022,Jul,yes,All Island Wind,Constraints,30911.254
2022,Jul,yes,All Island Wind,Transmission Constraints,30911.254
2022,Jul,yes,All Island Wind,TSO Testing,0.0
2022,Jul,yes,All Island Wind,Curtailments,2389.921
2022,Jul,yes,All Island Wind,High Freq / Min Gen,2389.921
2022,Jul,yes,All Island Wind,ROCOF / Inertia,0.0
2022,Jul,yes,All Island Wind,SNSP Issue,0.0
2022,Jul,yes,All Island Wind,Other Reductions,69.699
2022,Jul,yes,Ireland Wind,Availability,523292.521
2022,Jul,yes,Ireland Wind,Generation,505534.144
2022,Jul,yes,Ireland Wind,Dispatch Down,16532.479
2022,Jul,yes,Ireland Wind,Constraints,14221.903
2022,Jul,yes,Ireland Wind,Transmission Constraints,14221.903
2022,Jul,yes,Ireland Wind,TSO Testing,0.0
2022,Jul,yes,Ireland Wind,Curtailments,2310.595
2022,Jul,yes,Ireland Wind,High Freq / Min Gen,2310.595
2022,Jul,yes,Ireland Wind,ROCOF / Inertia,0.0
2022,Jul,yes,Ireland Wind,SNSP Issue,0.0
2022,Jul,yes,Ireland Wind,Other Reductions,0.0
2022,Jul,yes,Northern Ireland Wind,Availability,147247.821
2022,Jul,yes,Northern Ireland Wind,Generation,129488.496
2022,Jul,yes,Northern Ireland Wind,Dispatch Down,16768.666
2022,Jul,yes,Northern Ireland Wind,Constraints,16689.351
2022,Jul,yes,Northern Ireland Wind,Transmission Constraints,16689.351
2022,Jul,yes,Northern Ireland Wind,TSO Testing,0.0
2022,Jul,yes,Northern Ireland Wind,Curtailments,79.326
2022,Jul,yes,Northern Ireland Wind,High Freq / Min Gen,79.326
2022,Jul,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2022,Jul,yes,Northern Ireland Wind,SNSP Issue,0.0
2022,Jul,yes,Northern Ireland Wind,Other Reductions,69.699
2022,Aug,yes,All Island Wind,Availability,649376.802
2022,Aug,yes,All Island Wind,Generation,616518.175
2022,Aug,yes,All Island Wind,Dispatch Down,30183.117
2022,Aug,yes,All Island Wind,Constraints,29015.732
2022,Aug,yes,All Island Wind,Transmission Constraints,29015.732
2022,Aug,yes,All Island Wind,TSO Testing,0.0
2022,Aug,yes,All Island Wind,Curtailments,1167.401
2022,Aug,yes,All Island Wind,High Freq / Min Gen,1167.401
2022,Aug,yes,All Island Wind,ROCOF / Inertia,0.0
2022,Aug,yes,All Island Wind,SNSP Issue,0.0
2022,Aug,yes,All Island Wind,Other Reductions,238.01
2022,Aug,yes,Ireland Wind,Availability,514672.888
2022,Aug,yes,Ireland Wind,Generation,494482.69
2022,Aug,yes,Ireland Wind,Dispatch Down,18205.021
2022,Aug,yes,Ireland Wind,Constraints,17120.02
2022,Aug,yes,Ireland Wind,Transmission Constraints,17120.02
2022,Aug,yes,Ireland Wind,TSO Testing,0.0
2022,Aug,yes,Ireland Wind,Curtailments,1085.017
2022,Aug,yes,Ireland Wind,High Freq / Min Gen,1085.017
2022,Aug,yes,Ireland Wind,ROCOF / Inertia,0.0
2022,Aug,yes,Ireland Wind,SNSP Issue,0.0
2022,Aug,yes,Ireland Wind,Other Reductions,0.0
2022,Aug,yes,Northern Ireland Wind,Availability,134703.914
2022,Aug,yes,Northern Ireland Wind,Generation,122035.485
2022,Aug,yes,Northern Ireland Wind,Dispatch Down,11978.096
2022,Aug,yes,Northern Ireland Wind,Constraints,11895.712
2022,Aug,yes,Northern Ireland Wind,Transmission Constraints,11895.712
2022,Aug,yes,Northern Ireland Wind,TSO Testing,0.0
2022,Aug,yes,Northern Ireland Wind,Curtailments,82.384
2022,Aug,yes,Northern Ireland Wind,High Freq / Min Gen,82.384
2022,Aug,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2022,Aug,yes,Northern Ireland Wind,SNSP Issue,0.0
2022,Aug,yes,Northern Ireland Wind,Other Reductions,238.01
2022,Sep,yes,All Island Wind,Availability,845062.003
2022,Sep,yes,All Island Wind,Generation,780616.071
2022,Sep,yes,All Island Wind,Dispatch Down,61071.602
2022,Sep,yes,All Island Wind,Constraints,47122.703
2022,Sep,yes,All Island Wind,Transmission Constraints,47122.703
2022,Sep,yes,All Island Wind,TSO Testing,0.0
2022,Sep,yes,All Island Wind,Curtailments,13949.033
2022,Sep,yes,All Island Wind,High Freq / Min Gen,13949.033
2022,Sep,yes,All Island Wind,ROCOF / Inertia,0.0
2022,Sep,yes,All Island Wind,SNSP Issue,0.0
2022,Sep,yes,All Island Wind,Other Reductions,88.63
2022,Sep,yes,Ireland Wind,Availability,682706.997
2022,Sep,yes,Ireland Wind,Generation,632033.786
2022,Sep,yes,Ireland Wind,Dispatch Down,47988.226
2022,Sep,yes,Ireland Wind,Constraints,35953.14
2022,Sep,yes,Ireland Wind,Transmission Constraints,35953.14
2022,Sep,yes,Ireland Wind,TSO Testing,0.0
2022,Sep,yes,Ireland Wind,Curtailments,12035.206
2022,Sep,yes,Ireland Wind,High Freq / Min Gen,12035.206
2022,Sep,yes,Ireland Wind,ROCOF / Inertia,0.0
2022,Sep,yes,Ireland Wind,SNSP Issue,0.0
2022,Sep,yes,Ireland Wind,Other Reductions,2.531
2022,Sep,yes,Northern Ireland Wind,Availability,162355.006
2022,Sep,yes,Northern Ireland Wind,Generation,148582.285
2022,Sep,yes,Northern Ireland Wind,Dispatch Down,13083.376
2022,Sep,yes,Northern Ireland Wind,Constraints,11169.563
2022,Sep,yes,Northern Ireland Wind,Transmission Constraints,11169.563
2022,Sep,yes,Northern Ireland Wind,TSO Testing,0.0
2022,Sep,yes,Northern Ireland Wind,Curtailments,1913.827
2022,Sep,yes,Northern Ireland Wind,High Freq / Min Gen,1913.827
2022,Sep,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2022,Sep,yes,Northern Ireland Wind,SNSP Issue,0.0
2022,Sep,yes,Northern Ireland Wind,Other Reductions,86.099
2022,Qtr3,no,All Island Wind,Availability,2164979.147
2022,Qtr3,no,All Island Wind,Generation,2032156.886
2022,Qtr3,no,All Island Wind,Dispatch Down,124555.864
2022,Qtr3,no,All Island Wind,Constraints,107049.689
2022,Qtr3,no,All Island Wind,Transmission Constraints,107049.689
2022,Qtr3,no,All Island Wind,TSO Testing,0.0
2022,Qtr3,no,All Island Wind,Curtailments,17506.355
2022,Qtr3,no,All Island Wind,High Freq / Min Gen,17506.355
2022,Qtr3,no,All Island Wind,ROCOF / Inertia,0.0
2022,Qtr3,no,All Island Wind,SNSP Issue,0.0
2022,Qtr3,no,All Island Wind,Other Reductions,396.339
2022,Qtr3,no,Ireland Wind,Availability,1720672.406
2022,Qtr3,no,Ireland Wind,Generation,1632050.62
2022,Qtr3,no,Ireland Wind,Dispatch Down,82725.726
2022,Qtr3,no,Ireland Wind,Constraints,67295.063
2022,Qtr3,no,Ireland Wind,Transmission Constraints,67295.063
2022,Qtr3,no,Ireland Wind,TSO Testing,0.0
2022,Qtr3,no,Ireland Wind,Curtailments,15430.818
2022,Qtr3,no,Ireland Wind,High Freq / Min Gen,15430.818
2022,Qtr3,no,Ireland Wind,ROCOF / Inertia,0.0
2022,Qtr3,no,Ireland Wind,SNSP Issue,0.0
2022,Qtr3,no,Ireland Wind,Other Reductions,2.531
2022,Qtr3,no,Northern Ireland Wind,Availability,444306.741
2022,Qtr3,no,Northern Ireland Wind,Generation,400106.266
2022,Qtr3,no,Northern Ireland Wind,Dispatch Down,41830.138
2022,Qtr3,no,Northern Ireland Wind,Constraints,39754.626
2022,Qtr3,no,Northern Ireland Wind,Transmission Constraints,39754.626
2022,Qtr3,no,Northern Ireland Wind,TSO Testing,0.0
2022,Qtr3,no,Northern Ireland Wind,Curtailments,2075.537
2022,Qtr3,no,Northern Ireland Wind,High Freq / Min Gen,2075.537
2022,Qtr3,no,Northern Ireland Wind,ROCOF / Inertia,0.0
2022,Qtr3,no,Northern Ireland Wind,SNSP Issue,0.0
2022,Qtr3,no,Northern Ireland Wind,Other Reductions,393.808
2022,Oct,yes,All Island Wind,Availability,1750204.014
2022,Oct,yes,All Island Wind,Generation,1526152.159
2022,Oct,yes,All Island Wind,Dispatch Down,213699.02
2022,Oct,yes,All Island Wind,Constraints,112362.735
2022,Oct,yes,All Island Wind,Transmission Constraints,112353.516
2022,Oct,yes,All Island Wind,TSO Testing,9.219
2022,Oct,yes,All Island Wind,Curtailments,101336.694
2022,Oct,yes,All Island Wind,High Freq / Min Gen,101336.694
2022,Oct,yes,All Island Wind,ROCOF / Inertia,0.0
2022,Oct,yes,All Island Wind,SNSP Issue,0.0
2022,Oct,yes,All Island Wind,Other Reductions,839.261
2022,Oct,yes,Ireland Wind,Availability,1399193.777
2022,Oct,yes,Ireland Wind,Generation,1226830.805
2022,Oct,yes,Ireland Wind,Dispatch Down,165210.329
2022,Oct,yes,Ireland Wind,Constraints,84945.244
2022,Oct,yes,Ireland Wind,Transmission Constraints,84936.025
2022,Oct,yes,Ireland Wind,TSO Testing,9.219
2022,Oct,yes,Ireland Wind,Curtailments,80265.452
2022,Oct,yes,Ireland Wind,High Freq / Min Gen,80265.452
2022,Oct,yes,Ireland Wind,ROCOF / Inertia,0.0
2022,Oct,yes,Ireland Wind,SNSP Issue,0.0
2022,Oct,yes,Ireland Wind,Other Reductions,50.812
2022,Oct,yes,Northern Ireland Wind,Availability,351010.237
2022,Oct,yes,Northern Ireland Wind,Generation,299321.354
2022,Oct,yes,Northern Ireland Wind,Dispatch Down,48488.691
2022,Oct,yes,Northern Ireland Wind,Constraints,27417.491
2022,Oct,yes,Northern Ireland Wind,Transmission Constraints,27417.491
2022,Oct,yes,Northern Ireland Wind,TSO Testing,0.0
2022,Oct,yes,Northern Ireland Wind,Curtailments,21071.242
2022,Oct,yes,Northern Ireland Wind,High Freq / Min Gen,21071.242
2022,Oct,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2022,Oct,yes,Northern Ireland Wind,SNSP Issue,0.0
2022,Oct,yes,Northern Ireland Wind,Other Reductions,788.449
2022,Nov,yes,All Island Wind,Availability,1798835.532
2022,Nov,yes,All Island Wind,Generation,1615356.866
2022,Nov,yes,All Island Wind,Dispatch Down,173879.821
2022,Nov,yes,All Island Wind,Constraints,114497.913
2022,Nov,yes,All Island Wind,Transmission Constraints,114490.837
2022,Nov,yes,All Island Wind,TSO Testing,7.077
2022,Nov,yes,All Island Wind,Curtailments,59382.611
2022,Nov,yes,All Island Wind,High Freq / Min Gen,58317.194
2022,Nov,yes,All Island Wind,ROCOF / Inertia,6.777
2022,Nov,yes,All Island Wind,SNSP Issue,1058.641
2022,Nov,yes,All Island Wind,Other Reductions,974.68
2022,Nov,yes,Ireland Wind,Availability,1448555.752
2022,Nov,yes,Ireland Wind,Generation,1307303.467
2022,Nov,yes,Ireland Wind,Dispatch Down,134420.794
2022,Nov,yes,Ireland Wind,Constraints,85159.08
2022,Nov,yes,Ireland Wind,Transmission Constraints,85152.004
2022,Nov,yes,Ireland Wind,TSO Testing,7.077
2022,Nov,yes,Ireland Wind,Curtailments,49262.187
2022,Nov,yes,Ireland Wind,High Freq / Min Gen,48942.905
2022,Nov,yes,Ireland Wind,ROCOF / Inertia,0.0
2022,Nov,yes,Ireland Wind,SNSP Issue,319.282
2022,Nov,yes,Ireland Wind,Other Reductions,51.849
2022,Nov,yes,Northern Ireland Wind,Availability,350279.78
2022,Nov,yes,Northern Ireland Wind,Generation,308053.399
2022,Nov,yes,Northern Ireland Wind,Dispatch Down,39459.027
2022,Nov,yes,Northern Ireland Wind,Constraints,29338.833
2022,Nov,yes,Northern Ireland Wind,Transmission Constraints,29338.833
2022,Nov,yes,Northern Ireland Wind,TSO Testing,0.0
2022,Nov,yes,Northern Ireland Wind,Curtailments,10120.424
2022,Nov,yes,Northern Ireland Wind,High Freq / Min Gen,9374.289
2022,Nov,yes,Northern Ireland Wind,ROCOF / Inertia,6.777
2022,Nov,yes,Northern Ireland Wind,SNSP Issue,739.359
2022,Nov,yes,Northern Ireland Wind,Other Reductions,922.831
2022,Dec,yes,All Island Wind,Availability,1338336.5
2022,Dec,yes,All Island Wind,Generation,1226361.439
2022,Dec,yes,All Island Wind,Dispatch Down,106135.628
2022,Dec,yes,All Island Wind,Constraints,28631.029
2022,Dec,yes,All Island Wind,Transmission Constraints,28631.029
2022,Dec,yes,All Island Wind,TSO Testing,0.0
2022,Dec,yes,All Island Wind,Curtailments,77504.838
2022,Dec,yes,All Island Wind,High Freq / Min Gen,75356.95
2022,Dec,yes,All Island Wind,ROCOF / Inertia,46.189
2022,Dec,yes,All Island Wind,SNSP Issue,2101.84
2022,Dec,yes,All Island Wind,Other Reductions,139.983
2022,Dec,yes,Ireland Wind,Availability,1088785.202
2022,Dec,yes,Ireland Wind,Generation,1002949.446
2022,Dec,yes,Ireland Wind,Dispatch Down,81159.458
2022,Dec,yes,Ireland Wind,Constraints,18306.492
2022,Dec,yes,Ireland Wind,Transmission Constraints,18306.492
2022,Dec,yes,Ireland Wind,TSO Testing,0.0
2022,Dec,yes,Ireland Wind,Curtailments,62853.121
2022,Dec,yes,Ireland Wind,High Freq / Min Gen,61133.239
2022,Dec,yes,Ireland Wind,ROCOF / Inertia,0.0
2022,Dec,yes,Ireland Wind,SNSP Issue,1719.928
2022,Dec,yes,Ireland Wind,Other Reductions,24.416
2022,Dec,yes,Northern Ireland Wind,Availability,249551.298
2022,Dec,yes,Northern Ireland Wind,Generation,223411.993
2022,Dec,yes,Northern Ireland Wind,Dispatch Down,24976.17
2022,Dec,yes,Northern Ireland Wind,Constraints,10324.537
2022,Dec,yes,Northern Ireland Wind,Transmission Constraints,10324.537
2022,Dec,yes,Northern Ireland Wind,TSO Testing,0.0
2022,Dec,yes,Northern Ireland Wind,Curtailments,14651.717
2022,Dec,yes,Northern Ireland Wind,High Freq / Min Gen,14223.711
2022,Dec,yes,Northern Ireland Wind,ROCOF / Inertia,46.189
2022,Dec,yes,Northern Ireland Wind,SNSP Issue,381.912
2022,Dec,yes,Northern Ireland Wind,Other Reductions,115.567
2022,Qtr4,no,All Island Wind,Availability,4887376.046
2022,Qtr4,no,All Island Wind,Generation,4367870.464
2022,Qtr4,no,All Island Wind,Dispatch Down,493714.469
2022,Qtr4,no,All Island Wind,Constraints,255491.677
2022,Qtr4,no,All Island Wind,Transmission Constraints,255475.382
2022,Qtr4,no,All Island Wind,TSO Testing,16.296
2022,Qtr4,no,All Island Wind,Curtailments,238224.143
2022,Qtr4,no,All Island Wind,High Freq / Min Gen,235010.838
2022,Qtr4,no,All Island Wind,ROCOF / Inertia,52.966
2022,Qtr4,no,All Island Wind,SNSP Issue,3160.481
2022,Qtr4,no,All Island Wind,Other Reductions,1953.924
2022,Qtr4,no,Ireland Wind,Availability,3936534.731
2022,Qtr4,no,Ireland Wind,Generation,3537083.718
2022,Qtr4,no,Ireland Wind,Dispatch Down,380790.581
2022,Qtr4,no,Ireland Wind,Constraints,188410.816
2022,Qtr4,no,Ireland Wind,Transmission Constraints,188394.521
2022,Qtr4,no,Ireland Wind,TSO Testing,16.296
2022,Qtr4,no,Ireland Wind,Curtailments,192380.76
2022,Qtr4,no,Ireland Wind,High Freq / Min Gen,190341.596
2022,Qtr4,no,Ireland Wind,ROCOF / Inertia,0.0
2022,Qtr4,no,Ireland Wind,SNSP Issue,2039.21
2022,Qtr4,no,Ireland Wind,Other Reductions,127.077
2022,Qtr4,no,Northern Ireland Wind,Availability,950841.315
2022,Qtr4,no,Northern Ireland Wind,Generation,830786.746
2022,Qtr4,no,Northern Ireland Wind,Dispatch Down,112923.888
2022,Qtr4,no,Northern Ireland Wind,Constraints,67080.861
2022,Qtr4,no,Northern Ireland Wind,Transmission Constraints,67080.861
2022,Qtr4,no,Northern Ireland Wind,TSO Testing,0.0
2022,Qtr4,no,Northern Ireland Wind,Curtailments,45843.383
2022,Qtr4,no,Northern Ireland Wind,High Freq / Min Gen,44669.242
2022,Qtr4,no,Northern Ireland Wind,ROCOF / Inertia,52.966
2022,Qtr4,no,Northern Ireland Wind,SNSP Issue,1121.271
2022,Qtr4,no,Northern Ireland Wind,Other Reductions,1826.847
2023,Jan,yes,All Island Wind,Availability,1672831.597
2023,Jan,yes,All Island Wind,Generation,1481536.791
2023,Jan,yes,All Island Wind,Dispatch Down,180714.651
2023,Jan,yes,All Island Wind,Constraints,72294.53
2023,Jan,yes,All Island Wind,Transmission Constraints,72294.53
2023,Jan,yes,All Island Wind,TSO Testing,0.0
2023,Jan,yes,All Island Wind,Curtailments,108420.724
2023,Jan,yes,All Island Wind,High Freq / Min Gen,100569.838
2023,Jan,yes,All Island Wind,ROCOF / Inertia,516.103
2023,Jan,yes,All Island Wind,SNSP Issue,7335.365
2023,Jan,yes,All Island Wind,Other Reductions,522.596
2023,Jan,yes,Ireland Wind,Availability,1326327.181
2023,Jan,yes,Ireland Wind,Generation,1186285.757
2023,Jan,yes,Ireland Wind,Dispatch Down,131896.247
2023,Jan,yes,Ireland Wind,Constraints,44836.928
2023,Jan,yes,Ireland Wind,Transmission Constraints,44836.928
2023,Jan,yes,Ireland Wind,TSO Testing,0.0
2023,Jan,yes,Ireland Wind,Curtailments,87059.479
2023,Jan,yes,Ireland Wind,High Freq / Min Gen,80423.324
2023,Jan,yes,Ireland Wind,ROCOF / Inertia,516.103
2023,Jan,yes,Ireland Wind,SNSP Issue,6120.555
2023,Jan,yes,Ireland Wind,Other Reductions,91.706
2023,Jan,yes,Northern Ireland Wind,Availability,346504.416
2023,Jan,yes,Northern Ireland Wind,Generation,295251.034
2023,Jan,yes,Northern Ireland Wind,Dispatch Down,48818.404
2023,Jan,yes,Northern Ireland Wind,Constraints,27457.602
2023,Jan,yes,Northern Ireland Wind,Transmission Constraints,27457.602
2023,Jan,yes,Northern Ireland Wind,TSO Testing,0.0
2023,Jan,yes,Northern Ireland Wind,Curtailments,21361.245
2023,Jan,yes,Northern Ireland Wind,High Freq / Min Gen,20146.514
2023,Jan,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2023,Jan,yes,Northern Ireland Wind,SNSP Issue,1214.81
2023,Jan,yes,Northern Ireland Wind,Other Reductions,430.89
2023,Feb,yes,All Island Wind,Availability,1447704.055
2023,Feb,yes,All Island Wind,Generation,1362622.873
2023,Feb,yes,All Island Wind,Dispatch Down,80699.285
2023,Feb,yes,All Island Wind,Constraints,51476.22
2023,Feb,yes,All Island Wind,Transmission Constraints,51476.22
2023,Feb,yes,All Island Wind,TSO Testing,0.0
2023,Feb,yes,All Island Wind,Curtailments,29223.358
2023,Feb,yes,All Island Wind,High Freq / Min Gen,18502.983
2023,Feb,yes,All Island Wind,ROCOF / Inertia,111.243
2023,Feb,yes,All Island Wind,SNSP Issue,10609.411
2023,Feb,yes,All Island Wind,Other Reductions,153.616
2023,Feb,yes,Ireland Wind,Availability,1144738.253
2023,Feb,yes,Ireland Wind,Generation,1086183.283
2023,Feb,yes,Ireland Wind,Dispatch Down,55615.891
2023,Feb,yes,Ireland Wind,Constraints,31827.791
2023,Feb,yes,Ireland Wind,Transmission Constraints,31827.791
2023,Feb,yes,Ireland Wind,TSO Testing,0.0
2023,Feb,yes,Ireland Wind,Curtailments,23788.3
2023,Feb,yes,Ireland Wind,High Freq / Min Gen,15236.785
2023,Feb,yes,Ireland Wind,ROCOF / Inertia,111.243
2023,Feb,yes,Ireland Wind,SNSP Issue,8440.543
2023,Feb,yes,Ireland Wind,Other Reductions,32.816
2023,Feb,yes,Northern Ireland Wind,Availability,302965.802
2023,Feb,yes,Northern Ireland Wind,Generation,276439.59
2023,Feb,yes,Northern Ireland Wind,Dispatch Down,25083.394
2023,Feb,yes,Northern Ireland Wind,Constraints,19648.429
2023,Feb,yes,Northern Ireland Wind,Transmission Constraints,19648.429
2023,Feb,yes,Northern Ireland Wind,TSO Testing,0.0
2023,Feb,yes,Northern Ireland Wind,Curtailments,5435.058
2023,Feb,yes,Northern Ireland Wind,High Freq / Min Gen,3266.198
2023,Feb,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2023,Feb,yes,Northern Ireland Wind,SNSP Issue,2168.868
2023,Feb,yes,Northern Ireland Wind,Other Reductions,120.8
2023,Mar,yes,All Island Wind,Availability,1405751.914
2023,Mar,yes,All Island Wind,Generation,1303066.096
2023,Mar,yes,All Island Wind,Dispatch Down,96843.34
2023,Mar,yes,All Island Wind,Constraints,53243.115
2023,Mar,yes,All Island Wind,Transmission Constraints,53243.115
2023,Mar,yes,All Island Wind,TSO Testing,0.0
2023,Mar,yes,All Island Wind,Curtailments,43600.419
2023,Mar,yes,All Island Wind,High Freq / Min Gen,40912.004
2023,Mar,yes,All Island Wind,ROCOF / Inertia,20.279
2023,Mar,yes,All Island Wind,SNSP Issue,2668.19
2023,Mar,yes,All Island Wind,Other Reductions,170.17
2023,Mar,yes,Ireland Wind,Availability,1185073.495
2023,Mar,yes,Ireland Wind,Generation,1108174.697
2023,Mar,yes,Ireland Wind,Dispatch Down,72381.518
2023,Mar,yes,Ireland Wind,Constraints,38056.32
2023,Mar,yes,Ireland Wind,Transmission Constraints,38056.32
2023,Mar,yes,Ireland Wind,TSO Testing,0.0
2023,Mar,yes,Ireland Wind,Curtailments,34325.313
2023,Mar,yes,Ireland Wind,High Freq / Min Gen,32658.686
2023,Mar,yes,Ireland Wind,ROCOF / Inertia,20.279
2023,Mar,yes,Ireland Wind,SNSP Issue,1646.402
2023,Mar,yes,Ireland Wind,Other Reductions,129.403
2023,Mar,yes,Northern Ireland Wind,Availability,220678.419
2023,Mar,yes,Northern Ireland Wind,Generation,194891.399
2023,Mar,yes,Northern Ireland Wind,Dispatch Down,24461.822
2023,Mar,yes,Northern Ireland Wind,Constraints,15186.795
2023,Mar,yes,Northern Ireland Wind,Transmission Constraints,15186.795
2023,Mar,yes,Northern Ireland Wind,TSO Testing,0.0
2023,Mar,yes,Northern Ireland Wind,Curtailments,9275.106
2023,Mar,yes,Northern Ireland Wind,High Freq / Min Gen,8253.318
2023,Mar,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2023,Mar,yes,Northern Ireland Wind,SNSP Issue,1021.788
2023,Mar,yes,Northern Ireland Wind,Other Reductions,40.767
2023,Qtr1,no,All Island Wind,Availability,4526287.566
2023,Qtr1,no,All Island Wind,Generation,4147225.76
2023,Qtr1,no,All Island Wind,Dispatch Down,358257.276
2023,Qtr1,no,All Island Wind,Constraints,177013.865
2023,Qtr1,no,All Island Wind,Transmission Constraints,177013.865
2023,Qtr1,no,All Island Wind,TSO Testing,0.0
2023,Qtr1,no,All Island Wind,Curtailments,181244.501
2023,Qtr1,no,All Island Wind,High Freq / Min Gen,159984.825
2023,Qtr1,no,All Island Wind,ROCOF / Inertia,647.625
2023,Qtr1,no,All Island Wind,SNSP Issue,20612.966
