osm,name,names,keys,power,operator,voltage_kv,max_kv,lat,lon
way/1078360821,Meenachullalan 38 kV Substation,Meenachullalan 38 kV Substation,MEENACHULLALAN,substation,ESB Networks,38,38.0,54.6709982,-8.4571915
relation/15016149,Meenadreen Wind Farm,Meenadreen Wind Farm,MEENADREEN WIND FARM,plant,Energia,,,54.6639595,-7.941826
way/508543527,Meenagrauv 10 kV Substation,Meenagrauv 10 kV Substation,MEENAGRAUV,substation,ESB Networks,10,10.0,54.8454257,-7.8149296
relation/14186285,Meenagrauv Wind Farm,Meenagrauv Wind Farm,MEENAGRAUV WIND FARM,plant,Redwind Energy Limited,,,54.8438069,-7.8145343
relation/15016620,Meenanilta Windfarm,Meenanilta Windfarm,MEENANILTA WINDFARM,plant,Redwind Energy Limited,,,54.8484153,-7.8263957
relation/15061749,Meenaward Wind Farm,Meenaward Wind Farm | Beam Hill 2,MEENAWARD WIND FARM | BEAM HILL 2,plant,,,,55.1939754,-7.4328801
way/871784938,Meenbog 110 kV Substation,Meenbog 110 kV Substation,MEENBOG,substation,EirGrid,110,110.0,54.7278274,-7.920459
relation/14167417,Meenbog Wind Farm,Meenbog Wind Farm,MEENBOG WIND FARM,plant,Planree Ltd,,,54.7191969,-7.8897867
relation/15061651,Meenkeeragh Wind Farm,Meenkeeragh Wind Farm,MEENKEERAGH WIND FARM,plant,,,,55.1330132,-7.3898741
way/183549490,Meentycat 110kV Substation,Meentycat 110kV Substation,MEENTYCAT,substation,EirGrid,110,110.0,54.8676656,-7.842446
relation/15016690,Meentycat Wind Farm,Meentycat Wind Farm,MEENTYCAT WIND FARM,plant,SSE Renewables,,,54.87674,-7.862846
way/699918370,Meenwaun Substation,Meenwaun Substation,MEENWAUN,substation,ESB Networks,20,20.0,53.1606091,-7.9201747
relation/14252760,Meenwaun Wind Farm,Meenwaun Wind Farm,MEENWAUN WIND FARM,plant,Element Power,,,53.1667482,-7.9238823
way/1465167447,Merchants Quay Newry Substation,Merchants Quay Newry Substation,MERCHANTS QUAY NEWRY,substation,NIE Networks,11,11.0,54.1753616,-6.3418795
way/929003194,Merrion S C,Merrion S C | 001768,MERRION S C | 001768,substation,ESB Networks,10,10.0,53.3185502,-6.2142288
way/444107084,Merrion Square East 38kV Substation,Merrion Square East 38kV Substation,MERRION SQUARE EAST,substation,ESB Networks,38,38.0,53.3388128,-6.246071
way/580268034,Merville 38kV Substation,Merville 38kV Substation,MERVILLE,substation,ESB Networks,38,38.0,53.3817451,-6.291772
relation/15434344,Midas Wind Farm,Midas Wind Farm | Glanlee Wind Farm,MIDAS WIND FARM | GLANLEE WIND FARM,plant,,,,51.9170142,-9.3091202
way/243018345,Midleton 110kV Substation,Midleton 110kV Substation,MIDLETON,substation,EirGrid,110;38;10,110.0,51.9376618,-8.1872013
way/332283882,Milane Hill 38kV Station,Milane Hill 38kV Station,MILANE HILL,substation,ESB Networks,38,38.0,51.6936855,-9.2078486
relation/15004133,Milane Hill Wind Farm,Milane Hill Wind Farm,MILANE HILL WIND FARM,plant,,,,51.6917532,-9.2082524
way/962402852,Milestone 38kV Substation,Milestone 38kV Substation,MILESTONE,substation,ESB Networks,38,38.0,52.6828839,-8.0842562
way/435649480,Milford (Mid-West) 38 kV Substation,Milford (Mid-West) 38 kV Substation,MILFORD MID WEST,substation,ESB Networks,38;20;10,38.0,52.339136,-8.8603319
way/534977981,Milford (North) 38 kV Substation,Milford (North) 38 kV Substation,MILFORD NORTH,substation,ESB Networks,38,38.0,55.0821785,-7.6884036
relation/9459449,Millar Farm Solar,Millar Farm Solar,MILLAR FARM SOLAR,plant,Lightsource BP,,,54.7418722,-6.2506575
way/386326201,Milltown (South) 38 kV Substation,Milltown (South) 38 kV Substation,MILLTOWN SOUTH,substation,ESB Networks,38;20,38.0,52.137929,-9.7147346
way/438076106,Milltown 110kV Substation,Milltown 110kV Substation,MILLTOWN,substation,EirGrid,110;38,110.0,53.3150328,-6.2522534
way/438489105,Milltown Luas Substation,Milltown Luas Substation,MILLTOWN LUAS,substation,Luas - Transdev Dublin Light Rail Limited,38,38.0,53.3068605,-6.2517557
way/1055962441,Millvale Solar Farm,Millvale Solar Farm,MILLVALE SOLAR FARM,plant,BNRGN Millvale Ltd (Bord Gáis Energy;Neoen),,,52.9945885,-6.1102129
way/284975661,Miltown Malbay 38kV Substation,Miltown Malbay 38kV Substation,MILTOWN MALBAY,substation,ESB Networks,38,38.0,52.835643,-9.4205218
way/102694971,Misery Hill Substation,Misery Hill Substation,MISERY HILL,substation,EirGrid,110;10,110.0,53.3451982,-6.2393583
way/443486408,Moanmore 38 kV Substation,Moanmore 38 kV Substation,MOANMORE,substation,ESB Networks,38,38.0,52.673221,-9.480571
relation/15004119,Moanmore Wind Farm,Moanmore Wind Farm,MOANMORE WIND FARM,plant,,,,52.6755938,-9.4891481
node/12488670436,Moanvane Windfarm,Moanvane Windfarm,MOANVANE WINDFARM,plant,Statkraft,,,53.2220285,-7.254582
way/155732255,Moate 38kV Substation,Moate 38kV Substation,MOATE,substation,ESB Networks,38,38.0,53.3921317,-7.7061647
way/160712082,Mohill 38 kV Substation,Mohill 38 kV Substation,MOHILL,substation,ESB Networks,38,38.0,53.9152852,-7.8555417
way/681697542,Moira Road,Moira Road,MOIRA ROAD,plant,,,,54.6205195,-6.1777979
way/1053031491,Molly Mountain,Molly Mountain,MOLLY MOUNTAIN,plant,,,,54.1941003,-7.6288168
way/1179822633,Monaghan Street B Newry Substation,Monaghan Street B Newry Substation,MONAGHAN STREET B NEWRY,substation,NIE Networks,11,11.0,54.1762213,-6.3416138
relation/14290857,Monaincha Wind Farm,Monaincha Wind Farm,MONAINCHA WIND FARM,plant,Greencoat Renewables,,,52.9357709,-7.7234906
way/1417000161,Monaraha Solar Farm,Monaraha Solar Farm,MONARAHA SOLAR FARM,plant,Statkraft,,,52.3724015,-7.8936559
way/439838383,Monavea 38 kV Substation,Monavea 38 kV Substation,MONAVEA,substation,ESB Networks,38,38.0,52.8236116,-7.058697
way/161449743,Moneenageisha 38kV Substation,Moneenageisha 38kV Substation,MONEENAGEISHA,substation,ESB Networks,38;10,38.0,53.2825936,-9.0368615
